Dataset Name,Comment [Image File Path],Characteristics [Organism],Characteristics [Strain],Characteristics [Mating Type],Characteristics [Genotype],Assay Name,Experimental Condition [Treatment],Experimental Condition [Genotype],Comment [Gene Annotation Comments],Channels,Comment [Gene Identifier 1],Comment [Gene Identifier 2],Comment [Gene Symbol 1],Comment [Gene Symbol 2],Term Source Accession
YSP664_AGA1y_PRM5r_DoseResponsePheromoneTreatment,3185/Pos6,Saccharomyces cerevisiae,YSP664,mating type a,pAGA1-dPSTRY; pPRM5-dPSTRR; Histone-CFP,YSP664_AGA1y_PRM5r_DoseResponsePheromoneTreatment,3nM Pheromone at Time 0,pAGA1-dPSTRY; pPRM5-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pPRM5-dPSTR; BF1: Brightfield out of focus,YNR044W,YIL117C,AGA1,PRM5,EFO_0001275
YSP664_AGA1y_PRM5r_DoseResponsePheromoneTreatment,3185/Pos7,Saccharomyces cerevisiae,YSP664,mating type a,pAGA1-dPSTRY; pPRM5-dPSTRR; Histone-CFP,YSP664_AGA1y_PRM5r_DoseResponsePheromoneTreatment,3nM Pheromone at Time 0,pAGA1-dPSTRY; pPRM5-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pPRM5-dPSTR; BF1: Brightfield out of focus,YNR044W,YIL117C,AGA1,PRM5,EFO_0001275
YSP664_AGA1y_PRM5r_DoseResponsePheromoneTreatment,3185/Pos8,Saccharomyces cerevisiae,YSP664,mating type a,pAGA1-dPSTRY; pPRM5-dPSTRR; Histone-CFP,YSP664_AGA1y_PRM5r_DoseResponsePheromoneTreatment,3nM Pheromone at Time 0,pAGA1-dPSTRY; pPRM5-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pPRM5-dPSTR; BF1: Brightfield out of focus,YNR044W,YIL117C,AGA1,PRM5,EFO_0001275
YSP664_AGA1y_PRM5r_DoseResponsePheromoneTreatment,3185/Pos9,Saccharomyces cerevisiae,YSP664,mating type a,pAGA1-dPSTRY; pPRM5-dPSTRR; Histone-CFP,YSP664_AGA1y_PRM5r_DoseResponsePheromoneTreatment,3nM Pheromone at Time 0,pAGA1-dPSTRY; pPRM5-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pPRM5-dPSTR; BF1: Brightfield out of focus,YNR044W,YIL117C,AGA1,PRM5,EFO_0001275
YSP664_AGA1y_PRM5r_DoseResponsePheromoneTreatment,3185/Pos10,Saccharomyces cerevisiae,YSP664,mating type a,pAGA1-dPSTRY; pPRM5-dPSTRR; Histone-CFP,YSP664_AGA1y_PRM5r_DoseResponsePheromoneTreatment,10nM Pheromone at Time 0,pAGA1-dPSTRY; pPRM5-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pPRM5-dPSTR; BF1: Brightfield out of focus,YNR044W,YIL117C,AGA1,PRM5,EFO_0001275
YSP664_AGA1y_PRM5r_DoseResponsePheromoneTreatment,3185/Pos11,Saccharomyces cerevisiae,YSP664,mating type a,pAGA1-dPSTRY; pPRM5-dPSTRR; Histone-CFP,YSP664_AGA1y_PRM5r_DoseResponsePheromoneTreatment,10nM Pheromone at Time 0,pAGA1-dPSTRY; pPRM5-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pPRM5-dPSTR; BF1: Brightfield out of focus,YNR044W,YIL117C,AGA1,PRM5,EFO_0001275
YSP664_AGA1y_PRM5r_DoseResponsePheromoneTreatment,3185/Pos12,Saccharomyces cerevisiae,YSP664,mating type a,pAGA1-dPSTRY; pPRM5-dPSTRR; Histone-CFP,YSP664_AGA1y_PRM5r_DoseResponsePheromoneTreatment,10nM Pheromone at Time 0,pAGA1-dPSTRY; pPRM5-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pPRM5-dPSTR; BF1: Brightfield out of focus,YNR044W,YIL117C,AGA1,PRM5,EFO_0001275
YSP664_AGA1y_PRM5r_DoseResponsePheromoneTreatment,3185/Pos13,Saccharomyces cerevisiae,YSP664,mating type a,pAGA1-dPSTRY; pPRM5-dPSTRR; Histone-CFP,YSP664_AGA1y_PRM5r_DoseResponsePheromoneTreatment,10nM Pheromone at Time 0,pAGA1-dPSTRY; pPRM5-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pPRM5-dPSTR; BF1: Brightfield out of focus,YNR044W,YIL117C,AGA1,PRM5,EFO_0001275
YSP664_AGA1y_PRM5r_DoseResponsePheromoneTreatment,3185/Pos14,Saccharomyces cerevisiae,YSP664,mating type a,pAGA1-dPSTRY; pPRM5-dPSTRR; Histone-CFP,YSP664_AGA1y_PRM5r_DoseResponsePheromoneTreatment,10nM Pheromone at Time 0,pAGA1-dPSTRY; pPRM5-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pPRM5-dPSTR; BF1: Brightfield out of focus,YNR044W,YIL117C,AGA1,PRM5,EFO_0001275
YSP664_AGA1y_PRM5r_DoseResponsePheromoneTreatment,3185/Pos15,Saccharomyces cerevisiae,YSP664,mating type a,pAGA1-dPSTRY; pPRM5-dPSTRR; Histone-CFP,YSP664_AGA1y_PRM5r_DoseResponsePheromoneTreatment,20nM Pheromone at Time 0,pAGA1-dPSTRY; pPRM5-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pPRM5-dPSTR; BF1: Brightfield out of focus,YNR044W,YIL117C,AGA1,PRM5,EFO_0001275
YSP664_AGA1y_PRM5r_DoseResponsePheromoneTreatment,3185/Pos16,Saccharomyces cerevisiae,YSP664,mating type a,pAGA1-dPSTRY; pPRM5-dPSTRR; Histone-CFP,YSP664_AGA1y_PRM5r_DoseResponsePheromoneTreatment,20nM Pheromone at Time 0,pAGA1-dPSTRY; pPRM5-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pPRM5-dPSTR; BF1: Brightfield out of focus,YNR044W,YIL117C,AGA1,PRM5,EFO_0001275
YSP664_AGA1y_PRM5r_DoseResponsePheromoneTreatment,3185/Pos17,Saccharomyces cerevisiae,YSP664,mating type a,pAGA1-dPSTRY; pPRM5-dPSTRR; Histone-CFP,YSP664_AGA1y_PRM5r_DoseResponsePheromoneTreatment,20nM Pheromone at Time 0,pAGA1-dPSTRY; pPRM5-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pPRM5-dPSTR; BF1: Brightfield out of focus,YNR044W,YIL117C,AGA1,PRM5,EFO_0001275
YSP664_AGA1y_PRM5r_DoseResponsePheromoneTreatment,3185/Pos18,Saccharomyces cerevisiae,YSP664,mating type a,pAGA1-dPSTRY; pPRM5-dPSTRR; Histone-CFP,YSP664_AGA1y_PRM5r_DoseResponsePheromoneTreatment,20nM Pheromone at Time 0,pAGA1-dPSTRY; pPRM5-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pPRM5-dPSTR; BF1: Brightfield out of focus,YNR044W,YIL117C,AGA1,PRM5,EFO_0001275
YSP664_AGA1y_PRM5r_DoseResponsePheromoneTreatment,3185/Pos19,Saccharomyces cerevisiae,YSP664,mating type a,pAGA1-dPSTRY; pPRM5-dPSTRR; Histone-CFP,YSP664_AGA1y_PRM5r_DoseResponsePheromoneTreatment,20nM Pheromone at Time 0,pAGA1-dPSTRY; pPRM5-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pPRM5-dPSTR; BF1: Brightfield out of focus,YNR044W,YIL117C,AGA1,PRM5,EFO_0001275
YSP664_AGA1y_PRM5r_DoseResponsePheromoneTreatment,3185/Pos20,Saccharomyces cerevisiae,YSP664,mating type a,pAGA1-dPSTRY; pPRM5-dPSTRR; Histone-CFP,YSP664_AGA1y_PRM5r_DoseResponsePheromoneTreatment,50nM Pheromone at Time 0,pAGA1-dPSTRY; pPRM5-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pPRM5-dPSTR; BF1: Brightfield out of focus,YNR044W,YIL117C,AGA1,PRM5,EFO_0001275
YSP664_AGA1y_PRM5r_DoseResponsePheromoneTreatment,3185/Pos21,Saccharomyces cerevisiae,YSP664,mating type a,pAGA1-dPSTRY; pPRM5-dPSTRR; Histone-CFP,YSP664_AGA1y_PRM5r_DoseResponsePheromoneTreatment,50nM Pheromone at Time 0,pAGA1-dPSTRY; pPRM5-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pPRM5-dPSTR; BF1: Brightfield out of focus,YNR044W,YIL117C,AGA1,PRM5,EFO_0001275
YSP664_AGA1y_PRM5r_DoseResponsePheromoneTreatment,3185/Pos22,Saccharomyces cerevisiae,YSP664,mating type a,pAGA1-dPSTRY; pPRM5-dPSTRR; Histone-CFP,YSP664_AGA1y_PRM5r_DoseResponsePheromoneTreatment,50nM Pheromone at Time 0,pAGA1-dPSTRY; pPRM5-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pPRM5-dPSTR; BF1: Brightfield out of focus,YNR044W,YIL117C,AGA1,PRM5,EFO_0001275
YSP664_AGA1y_PRM5r_DoseResponsePheromoneTreatment,3185/Pos23,Saccharomyces cerevisiae,YSP664,mating type a,pAGA1-dPSTRY; pPRM5-dPSTRR; Histone-CFP,YSP664_AGA1y_PRM5r_DoseResponsePheromoneTreatment,50nM Pheromone at Time 0,pAGA1-dPSTRY; pPRM5-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pPRM5-dPSTR; BF1: Brightfield out of focus,YNR044W,YIL117C,AGA1,PRM5,EFO_0001275
YSP664_AGA1y_PRM5r_DoseResponsePheromoneTreatment,3185/Pos24,Saccharomyces cerevisiae,YSP664,mating type a,pAGA1-dPSTRY; pPRM5-dPSTRR; Histone-CFP,YSP664_AGA1y_PRM5r_DoseResponsePheromoneTreatment,50nM Pheromone at Time 0,pAGA1-dPSTRY; pPRM5-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pPRM5-dPSTR; BF1: Brightfield out of focus,YNR044W,YIL117C,AGA1,PRM5,EFO_0001275
YSP664_AGA1y_PRM5r_DoseResponsePheromoneTreatment,3185/Pos25,Saccharomyces cerevisiae,YSP664,mating type a,pAGA1-dPSTRY; pPRM5-dPSTRR; Histone-CFP,YSP664_AGA1y_PRM5r_DoseResponsePheromoneTreatment,100nM Pheromone at Time 0,pAGA1-dPSTRY; pPRM5-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pPRM5-dPSTR; BF1: Brightfield out of focus,YNR044W,YIL117C,AGA1,PRM5,EFO_0001275
YSP664_AGA1y_PRM5r_DoseResponsePheromoneTreatment,3185/Pos26,Saccharomyces cerevisiae,YSP664,mating type a,pAGA1-dPSTRY; pPRM5-dPSTRR; Histone-CFP,YSP664_AGA1y_PRM5r_DoseResponsePheromoneTreatment,100nM Pheromone at Time 0,pAGA1-dPSTRY; pPRM5-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pPRM5-dPSTR; BF1: Brightfield out of focus,YNR044W,YIL117C,AGA1,PRM5,EFO_0001275
YSP664_AGA1y_PRM5r_DoseResponsePheromoneTreatment,3185/Pos27,Saccharomyces cerevisiae,YSP664,mating type a,pAGA1-dPSTRY; pPRM5-dPSTRR; Histone-CFP,YSP664_AGA1y_PRM5r_DoseResponsePheromoneTreatment,100nM Pheromone at Time 0,pAGA1-dPSTRY; pPRM5-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pPRM5-dPSTR; BF1: Brightfield out of focus,YNR044W,YIL117C,AGA1,PRM5,EFO_0001275
YSP664_AGA1y_PRM5r_DoseResponsePheromoneTreatment,3185/Pos28,Saccharomyces cerevisiae,YSP664,mating type a,pAGA1-dPSTRY; pPRM5-dPSTRR; Histone-CFP,YSP664_AGA1y_PRM5r_DoseResponsePheromoneTreatment,100nM Pheromone at Time 0,pAGA1-dPSTRY; pPRM5-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pPRM5-dPSTR; BF1: Brightfield out of focus,YNR044W,YIL117C,AGA1,PRM5,EFO_0001275
YSP664_AGA1y_PRM5r_DoseResponsePheromoneTreatment,3185/Pos29,Saccharomyces cerevisiae,YSP664,mating type a,pAGA1-dPSTRY; pPRM5-dPSTRR; Histone-CFP,YSP664_AGA1y_PRM5r_DoseResponsePheromoneTreatment,100nM Pheromone at Time 0,pAGA1-dPSTRY; pPRM5-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pPRM5-dPSTR; BF1: Brightfield out of focus,YNR044W,YIL117C,AGA1,PRM5,EFO_0001275
YSP664_AGA1y_PRM5r_DoseResponsePheromoneTreatment,3185/Pos30,Saccharomyces cerevisiae,YSP664,mating type a,pAGA1-dPSTRY; pPRM5-dPSTRR; Histone-CFP,YSP664_AGA1y_PRM5r_DoseResponsePheromoneTreatment,300nM Pheromone at Time 0,pAGA1-dPSTRY; pPRM5-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pPRM5-dPSTR; BF1: Brightfield out of focus,YNR044W,YIL117C,AGA1,PRM5,EFO_0001275
YSP664_AGA1y_PRM5r_DoseResponsePheromoneTreatment,3185/Pos31,Saccharomyces cerevisiae,YSP664,mating type a,pAGA1-dPSTRY; pPRM5-dPSTRR; Histone-CFP,YSP664_AGA1y_PRM5r_DoseResponsePheromoneTreatment,300nM Pheromone at Time 0,pAGA1-dPSTRY; pPRM5-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pPRM5-dPSTR; BF1: Brightfield out of focus,YNR044W,YIL117C,AGA1,PRM5,EFO_0001275
YSP664_AGA1y_PRM5r_DoseResponsePheromoneTreatment,3185/Pos32,Saccharomyces cerevisiae,YSP664,mating type a,pAGA1-dPSTRY; pPRM5-dPSTRR; Histone-CFP,YSP664_AGA1y_PRM5r_DoseResponsePheromoneTreatment,300nM Pheromone at Time 0,pAGA1-dPSTRY; pPRM5-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pPRM5-dPSTR; BF1: Brightfield out of focus,YNR044W,YIL117C,AGA1,PRM5,EFO_0001275
YSP664_AGA1y_PRM5r_DoseResponsePheromoneTreatment,3185/Pos33,Saccharomyces cerevisiae,YSP664,mating type a,pAGA1-dPSTRY; pPRM5-dPSTRR; Histone-CFP,YSP664_AGA1y_PRM5r_DoseResponsePheromoneTreatment,300nM Pheromone at Time 0,pAGA1-dPSTRY; pPRM5-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pPRM5-dPSTR; BF1: Brightfield out of focus,YNR044W,YIL117C,AGA1,PRM5,EFO_0001275
YSP664_AGA1y_PRM5r_DoseResponsePheromoneTreatment,3185/Pos34,Saccharomyces cerevisiae,YSP664,mating type a,pAGA1-dPSTRY; pPRM5-dPSTRR; Histone-CFP,YSP664_AGA1y_PRM5r_DoseResponsePheromoneTreatment,300nM Pheromone at Time 0,pAGA1-dPSTRY; pPRM5-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pPRM5-dPSTR; BF1: Brightfield out of focus,YNR044W,YIL117C,AGA1,PRM5,EFO_0001275
YSP664_AGA1y_PRM5r_DoseResponsePheromoneTreatment,3185/Pos35,Saccharomyces cerevisiae,YSP664,mating type a,pAGA1-dPSTRY; pPRM5-dPSTRR; Histone-CFP,YSP664_AGA1y_PRM5r_DoseResponsePheromoneTreatment,1uM Pheromone at Time 0,pAGA1-dPSTRY; pPRM5-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pPRM5-dPSTR; BF1: Brightfield out of focus,YNR044W,YIL117C,AGA1,PRM5,EFO_0001275
YSP664_AGA1y_PRM5r_DoseResponsePheromoneTreatment,3185/Pos36,Saccharomyces cerevisiae,YSP664,mating type a,pAGA1-dPSTRY; pPRM5-dPSTRR; Histone-CFP,YSP664_AGA1y_PRM5r_DoseResponsePheromoneTreatment,1uM Pheromone at Time 0,pAGA1-dPSTRY; pPRM5-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pPRM5-dPSTR; BF1: Brightfield out of focus,YNR044W,YIL117C,AGA1,PRM5,EFO_0001275
YSP664_AGA1y_PRM5r_DoseResponsePheromoneTreatment,3185/Pos37,Saccharomyces cerevisiae,YSP664,mating type a,pAGA1-dPSTRY; pPRM5-dPSTRR; Histone-CFP,YSP664_AGA1y_PRM5r_DoseResponsePheromoneTreatment,1uM Pheromone at Time 0,pAGA1-dPSTRY; pPRM5-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pPRM5-dPSTR; BF1: Brightfield out of focus,YNR044W,YIL117C,AGA1,PRM5,EFO_0001275
YSP664_AGA1y_PRM5r_DoseResponsePheromoneTreatment,3185/Pos38,Saccharomyces cerevisiae,YSP664,mating type a,pAGA1-dPSTRY; pPRM5-dPSTRR; Histone-CFP,YSP664_AGA1y_PRM5r_DoseResponsePheromoneTreatment,1uM Pheromone at Time 0,pAGA1-dPSTRY; pPRM5-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pPRM5-dPSTR; BF1: Brightfield out of focus,YNR044W,YIL117C,AGA1,PRM5,EFO_0001275
YSP664_AGA1y_PRM5r_DoseResponsePheromoneTreatment,3185/Pos39,Saccharomyces cerevisiae,YSP664,mating type a,pAGA1-dPSTRY; pPRM5-dPSTRR; Histone-CFP,YSP664_AGA1y_PRM5r_DoseResponsePheromoneTreatment,1uM Pheromone at Time 0,pAGA1-dPSTRY; pPRM5-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pPRM5-dPSTR; BF1: Brightfield out of focus,YNR044W,YIL117C,AGA1,PRM5,EFO_0001275
YSP643_AGA1y_FIG1r_DoseResponsePheromoneTreatment,2958/Pos0,Saccharomyces cerevisiae,YSP643,mating type a,pAGA1-dPSTRY; pFIG1-dPSTRR; Histone-CFP,YSP643_AGA1y_FIG1r_DoseResponsePheromoneTreatment,0uM Pheromone at Time 0,pAGA1-dPSTRY; pFIG1-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pFIG1-dPSTR; BF1: Brightfield out of focus,YNR044W,YBR040W,AGA1,FIG1,EFO_0001275
YSP643_AGA1y_FIG1r_DoseResponsePheromoneTreatment,2958/Pos1,Saccharomyces cerevisiae,YSP643,mating type a,pAGA1-dPSTRY; pFIG1-dPSTRR; Histone-CFP,YSP643_AGA1y_FIG1r_DoseResponsePheromoneTreatment,0uM Pheromone at Time 0,pAGA1-dPSTRY; pFIG1-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pFIG1-dPSTR; BF1: Brightfield out of focus,YNR044W,YBR040W,AGA1,FIG1,EFO_0001275
YSP643_AGA1y_FIG1r_DoseResponsePheromoneTreatment,2958/Pos2,Saccharomyces cerevisiae,YSP643,mating type a,pAGA1-dPSTRY; pFIG1-dPSTRR; Histone-CFP,YSP643_AGA1y_FIG1r_DoseResponsePheromoneTreatment,0uM Pheromone at Time 0,pAGA1-dPSTRY; pFIG1-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pFIG1-dPSTR; BF1: Brightfield out of focus,YNR044W,YBR040W,AGA1,FIG1,EFO_0001275
YSP643_AGA1y_FIG1r_DoseResponsePheromoneTreatment,2958/Pos3,Saccharomyces cerevisiae,YSP643,mating type a,pAGA1-dPSTRY; pFIG1-dPSTRR; Histone-CFP,YSP643_AGA1y_FIG1r_DoseResponsePheromoneTreatment,0uM Pheromone at Time 0,pAGA1-dPSTRY; pFIG1-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pFIG1-dPSTR; BF1: Brightfield out of focus,YNR044W,YBR040W,AGA1,FIG1,EFO_0001275
YSP643_AGA1y_FIG1r_DoseResponsePheromoneTreatment,2958/Pos4,Saccharomyces cerevisiae,YSP643,mating type a,pAGA1-dPSTRY; pFIG1-dPSTRR; Histone-CFP,YSP643_AGA1y_FIG1r_DoseResponsePheromoneTreatment,0uM Pheromone at Time 0,pAGA1-dPSTRY; pFIG1-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pFIG1-dPSTR; BF1: Brightfield out of focus,YNR044W,YBR040W,AGA1,FIG1,EFO_0001275
YSP643_AGA1y_FIG1r_DoseResponsePheromoneTreatment,2958/Pos5,Saccharomyces cerevisiae,YSP643,mating type a,pAGA1-dPSTRY; pFIG1-dPSTRR; Histone-CFP,YSP643_AGA1y_FIG1r_DoseResponsePheromoneTreatment,3nM Pheromone at Time 0,pAGA1-dPSTRY; pFIG1-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pFIG1-dPSTR; BF1: Brightfield out of focus,YNR044W,YBR040W,AGA1,FIG1,EFO_0001275
YSP643_AGA1y_FIG1r_DoseResponsePheromoneTreatment,2958/Pos6,Saccharomyces cerevisiae,YSP643,mating type a,pAGA1-dPSTRY; pFIG1-dPSTRR; Histone-CFP,YSP643_AGA1y_FIG1r_DoseResponsePheromoneTreatment,3nM Pheromone at Time 0,pAGA1-dPSTRY; pFIG1-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pFIG1-dPSTR; BF1: Brightfield out of focus,YNR044W,YBR040W,AGA1,FIG1,EFO_0001275
YSP643_AGA1y_FIG1r_DoseResponsePheromoneTreatment,2958/Pos7,Saccharomyces cerevisiae,YSP643,mating type a,pAGA1-dPSTRY; pFIG1-dPSTRR; Histone-CFP,YSP643_AGA1y_FIG1r_DoseResponsePheromoneTreatment,3nM Pheromone at Time 0,pAGA1-dPSTRY; pFIG1-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pFIG1-dPSTR; BF1: Brightfield out of focus,YNR044W,YBR040W,AGA1,FIG1,EFO_0001275
YSP643_AGA1y_FIG1r_DoseResponsePheromoneTreatment,2958/Pos8,Saccharomyces cerevisiae,YSP643,mating type a,pAGA1-dPSTRY; pFIG1-dPSTRR; Histone-CFP,YSP643_AGA1y_FIG1r_DoseResponsePheromoneTreatment,3nM Pheromone at Time 0,pAGA1-dPSTRY; pFIG1-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pFIG1-dPSTR; BF1: Brightfield out of focus,YNR044W,YBR040W,AGA1,FIG1,EFO_0001275
YSP643_AGA1y_FIG1r_DoseResponsePheromoneTreatment,2958/Pos9,Saccharomyces cerevisiae,YSP643,mating type a,pAGA1-dPSTRY; pFIG1-dPSTRR; Histone-CFP,YSP643_AGA1y_FIG1r_DoseResponsePheromoneTreatment,3nM Pheromone at Time 0,pAGA1-dPSTRY; pFIG1-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pFIG1-dPSTR; BF1: Brightfield out of focus,YNR044W,YBR040W,AGA1,FIG1,EFO_0001275
YSP643_AGA1y_FIG1r_DoseResponsePheromoneTreatment,2958/Pos10,Saccharomyces cerevisiae,YSP643,mating type a,pAGA1-dPSTRY; pFIG1-dPSTRR; Histone-CFP,YSP643_AGA1y_FIG1r_DoseResponsePheromoneTreatment,10nM Pheromone at Time 0,pAGA1-dPSTRY; pFIG1-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pFIG1-dPSTR; BF1: Brightfield out of focus,YNR044W,YBR040W,AGA1,FIG1,EFO_0001275
YSP643_AGA1y_FIG1r_DoseResponsePheromoneTreatment,2958/Pos11,Saccharomyces cerevisiae,YSP643,mating type a,pAGA1-dPSTRY; pFIG1-dPSTRR; Histone-CFP,YSP643_AGA1y_FIG1r_DoseResponsePheromoneTreatment,10nM Pheromone at Time 0,pAGA1-dPSTRY; pFIG1-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pFIG1-dPSTR; BF1: Brightfield out of focus,YNR044W,YBR040W,AGA1,FIG1,EFO_0001275
YSP643_AGA1y_FIG1r_DoseResponsePheromoneTreatment,2958/Pos12,Saccharomyces cerevisiae,YSP643,mating type a,pAGA1-dPSTRY; pFIG1-dPSTRR; Histone-CFP,YSP643_AGA1y_FIG1r_DoseResponsePheromoneTreatment,10nM Pheromone at Time 0,pAGA1-dPSTRY; pFIG1-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pFIG1-dPSTR; BF1: Brightfield out of focus,YNR044W,YBR040W,AGA1,FIG1,EFO_0001275
YSP643_AGA1y_FIG1r_DoseResponsePheromoneTreatment,2958/Pos13,Saccharomyces cerevisiae,YSP643,mating type a,pAGA1-dPSTRY; pFIG1-dPSTRR; Histone-CFP,YSP643_AGA1y_FIG1r_DoseResponsePheromoneTreatment,10nM Pheromone at Time 0,pAGA1-dPSTRY; pFIG1-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pFIG1-dPSTR; BF1: Brightfield out of focus,YNR044W,YBR040W,AGA1,FIG1,EFO_0001275
YSP643_AGA1y_FIG1r_DoseResponsePheromoneTreatment,2958/Pos14,Saccharomyces cerevisiae,YSP643,mating type a,pAGA1-dPSTRY; pFIG1-dPSTRR; Histone-CFP,YSP643_AGA1y_FIG1r_DoseResponsePheromoneTreatment,10nM Pheromone at Time 0,pAGA1-dPSTRY; pFIG1-dPSTRR,Saccharomyces genome database,BF: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pFIG1-dPSTR; BF1: Brightfield out of focus,YNR044W,YBR040W,AGA1,FIG1,EFO_0001275
